zip,lat,lon
20406,38.893311,-77.014647
20407,38.893311,-77.014647
20409,38.893311,-77.014647
20410,38.893311,-77.014647
20411,38.883962,-77.022098
20412,38.895261,-77.022098
20413,38.893311,-77.014647
20414,38.883962,-77.022098
20416,38.893311,-77.014647
20419,38.893311,-77.014647
20420,38.903461,-77.027648
20421,38.893311,-77.014647
20423,38.893311,-77.014647
20424,38.893311,-77.014647
20425,38.893311,-77.014647
20426,38.893311,-77.014647
20428,38.893311,-77.014647
20429,38.893311,-77.014647
20433,38.899996,-77.041976
20434,38.893311,-77.014647
20435,38.899399,-77.040319
20436,38.895927,-77.021068
20437,38.902761,-77.048499
20439,38.893311,-77.014647
20440,38.913911,-77.045349
20441,38.923861,-77.036349
20442,38.895977,-77.017668
20444,38.893311,-77.014647
20447,38.884712,-77.025198
20451,38.897711,-77.044449
20453,38.893311,-77.014647
20456,38.898111,-77.040149
20460,38.876362,-77.018798
20463,38.893311,-77.014647
20468,38.893311,-77.014647
20469,38.893311,-77.014647
20470,38.893311,-77.014647
20472,38.893311,-77.014647
20500,38.89876,-77.03645
20501,38.89872,-77.036198
20502,38.89872,-77.036198
20503,38.900711,-77.043068
20504,38.893311,-77.014647
20505,38.893311,-77.014647
20506,38.899364,-77.037668
20507,38.893311,-77.014647
20508,38.893311,-77.014647
20521,38.893311,-77.014647
20522,38.893217,-77.048957
20523,38.89449,-77.047807
20524,38.902414,-77.032601
20525,38.893311,-77.014647
20526,38.902217,-77.043738
20527,38.902933,-77.036091
20531,38.893761,-77.021848
20532,38.904486,-77.017291
20533,38.901102,-77.032591
20534,38.894075,-77.01254
20536,38.901211,-77.016948
20537,38.894097,-77.025133
20538,38.893311,-77.014647
20539,38.893311,-77.014647
20541,38.887405,-77.004663
20543,38.893311,-77.014647
20544,38.893311,-77.014647
20546,38.890976,-77.021092
20547,38.893311,-77.014647
20548,38.898111,-77.017698
20549,38.893311,-77.014647
20550,38.893311,-77.014647
20552,38.893311,-77.014647
20553,38.887333,-77.023118
20554,38.893311,-77.014647
20555,38.900011,-77.040149
20557,38.887405,-77.004663
20558,38.893311,-77.014647
20559,38.887405,-77.004663
20570,38.899061,-77.040149
20571,38.900559,-77.034554
20572,38.893311,-77.014647
20573,38.893311,-77.014647
20575,38.893311,-77.014647
20576,38.893662,-77.023592
20577,38.900758,-77.034455
20578,38.893311,-77.014647
20579,38.904311,-77.044649
20580,38.893311,-77.014647
20581,38.893311,-77.014647
20585,38.893311,-77.014647
20586,38.902211,-77.047399
20590,38.883962,-77.022098
20593,38.893311,-77.014647
20594,38.88494,-77.018372
20597,38.893311,-77.014647
20599,38.893311,-77.014647
20604,38.509548,-76.981651
20610,38.444727,-76.533026
20627,38.276828,-76.703971
20635,38.312112,-76.607676
20643,38.503876,-77.148283
20682,38.283551,-76.848093
20697,38.833563,-76.877743
20703,38.833563,-76.877743
20704,38.833563,-76.877743
20709,38.833563,-76.877743
20717,38.833563,-76.877743
20718,38.833563,-76.877743
20719,38.833563,-76.877743
20725,38.833563,-76.877743
20726,38.833563,-76.877743
20731,38.833563,-76.877743
20738,38.833563,-76.877743
20741,38.833563,-76.877743
20749,38.833563,-76.877743
20750,38.833563,-76.877743
20752,38.833563,-76.877743
20753,38.833563,-76.877743
20757,38.833563,-76.877743
20768,38.833563,-76.877743
20773,38.833563,-76.877743
20775,38.833563,-76.877743
20787,38.98707,-76.982405
20788,38.969434,-76.950913
20790,38.833563,-76.877743
20791,38.833563,-76.877743
20792,38.903377,-76.837204
20797,38.833563,-76.877743
20799,38.833563,-76.877743
20813,39.143979,-77.207617
20824,39.143979,-77.207617
20825,39.143979,-77.207617
20827,39.143979,-77.207617
20830,39.15522,-77.066745
20847,39.143979,-77.207617
20848,39.143979,-77.207617
20849,39.143979,-77.207617
20857,39.143979,-77.207617
20859,39.143979,-77.207617
20875,39.143979,-77.207617
20883,39.121873,-77.233664
20884,39.143979,-77.207617
20885,39.187421,-77.202798
20891,39.143979,-77.207617
20897,39.143979,-77.207617
20898,39.143979,-77.207617
20907,39.143979,-77.207617
20908,39.143979,-77.207617
20911,39.143979,-77.207617
20913,38.833563,-76.877743
20914,39.143979,-77.207617
20915,39.143979,-77.207617
20916,39.143979,-77.207617
20918,39.143979,-77.207617
20997,39.143979,-77.207617
21018,39.509276,-76.385083
21020,39.521276,-76.804699
21022,39.397861,-76.671742
21027,39.438964,-76.592139
21041,39.236405,-76.941902
21055,39.438964,-76.592139
21062,38.974203,-76.594942
21080,39.534703,-77.049302
21088,39.534703,-77.049302
21092,39.438964,-76.592139
21094,39.438964,-76.592139
21098,38.974203,-76.594942
21106,38.971475,-76.580934
21123,38.974203,-76.594942
21139,39.438964,-76.592139
21150,39.236405,-76.941902
21203,39.284707,-76.620489
21235,39.284707,-76.620489
21241,39.284707,-76.620489
21263,39.284707,-76.620489
21264,39.284707,-76.620489
21265,39.284707,-76.620489
21268,39.284707,-76.620489
21270,39.284707,-76.620489
21273,39.284707,-76.620489
21274,39.284707,-76.620489
21275,39.284707,-76.620489
21278,39.284707,-76.620489
21279,39.284707,-76.620489
21280,39.284707,-76.620489
21281,39.284707,-76.620489
21282,39.438964,-76.592139
21283,39.284707,-76.620489
21284,39.438964,-76.592139
21288,39.284707,-76.620489
21289,39.284707,-76.620489
21290,39.293256,-76.623839
21297,39.284707,-76.620489
21298,39.284707,-76.620489
21404,38.974203,-76.594942
21411,38.974203,-76.594942
21412,38.974203,-76.594942
21501,39.580691,-78.690593
21503,39.580691,-78.690593
21504,39.580691,-78.690593
21505,39.594043,-78.843432
21522,39.601664,-79.233691
21528,39.652837,-78.901395
21556,39.572452,-78.843962
21606,38.758525,-76.180166
21609,38.740562,-75.958683
21656,39.034637,-76.092127
21670,38.88927,-75.861191
21681,38.88927,-75.861191
21682,38.88927,-75.861191
21683,38.88927,-75.861191
21684,38.88927,-75.861191
21685,38.88927,-75.861191
21686,38.88927,-75.861191
21687,38.88927,-75.861191
21688,38.88927,-75.861191
21690,39.034637,-76.092127
21709,39.469961,-77.392139
21720,39.647296,-77.584162
21721,39.642537,-77.637152
21736,39.520696,-77.916196
21741,39.693944,-77.742116
21747,39.520696,-77.916196
21748,39.520696,-77.916196
21749,39.520696,-77.916196
21759,39.569426,-77.290519
21764,39.534703,-77.049302
21765,39.337804,-77.071952
21775,39.564472,-77.29468
21792,39.469961,-77.392139
21802,38.388434,-75.6276
21803,38.388434,-75.6276
21836,38.073294,-75.734412
21843,38.22309,-75.324057
21852,38.388434,-75.6276
21857,38.092718,-75.888207
21870,38.092718,-75.888207
21916,39.541512,-75.999972
21922,39.593612,-75.947332
22002,38.691448,-78.137019
22009,38.831813,-77.288755
22034,38.831813,-77.288755
22036,38.735114,-77.07965
22037,38.831813,-77.288755
22038,38.852849,-77.30199
22040,38.884177,-77.171752
22047,38.831813,-77.288755
22067,38.96451,-77.233103
22081,38.873861,-77.234454
22082,38.831813,-77.288755
22092,38.831813,-77.288755
22093,39.085309,-77.645224
22095,38.831813,-77.288755
22096,38.831813,-77.288755
22103,38.831813,-77.288755
22106,38.831813,-77.288755
22107,38.931453,-77.218448
22108,38.931453,-77.218448
22109,38.920165,-77.229043
22116,38.871469,-77.234428
22118,38.831813,-77.288755
22119,38.831813,-77.288755
22120,38.831813,-77.288755
22121,38.830912,-77.432252
22122,38.831813,-77.288755
22135,38.721912,-77.466897
22156,38.831813,-77.288755
22158,38.831813,-77.288755
22159,38.831813,-77.288755
22160,38.831813,-77.288755
22161,38.807462,-77.219354
22183,38.831813,-77.288755
22184,38.831813,-77.288755
22185,38.831813,-77.288755
22194,38.721912,-77.466897
22195,38.721912,-77.466897
22199,38.831813,-77.288755
22210,38.880811,-77.11295
22212,38.880811,-77.11295
22215,38.880811,-77.11295
22216,38.880811,-77.11295
22217,38.880811,-77.11295
22218,38.880811,-77.11295
22219,38.880811,-77.11295
22222,38.861462,-77.053599
22223,38.880811,-77.11295
22225,38.880811,-77.11295
22226,38.883358,-77.10281
22227,38.880811,-77.11295
22229,38.880811,-77.11295
22230,38.87972,-77.110817
22234,38.880811,-77.11295
22240,38.856623,-77.051788
22241,38.880811,-77.11295
22242,38.850879,-77.052336
22243,38.86045,-77.051569
22244,38.854522,-77.052035
22245,38.851773,-77.052296
22246,38.880811,-77.11295
22313,38.815762,-77.09005
22320,38.804413,-77.046699
22321,38.831813,-77.288755
22331,38.801342,-77.070733
22332,38.803142,-77.072679
22333,38.815762,-77.09005
22334,38.815762,-77.09005
22336,38.815762,-77.09005
22402,38.299613,-77.489666
22403,38.417273,-77.460814
22404,38.298305,-77.489913
22412,38.184716,-77.662559
22428,38.014536,-77.355902
22430,38.385704,-77.374292
22442,38.121793,-76.79025
22446,38.171755,-77.408163
22451,38.271077,-77.17261
22456,37.852316,-76.40511
22463,38.468432,-77.461213
22471,38.39933,-77.581351
22481,38.271077,-77.17261
22501,38.015899,-77.559298
22507,37.757226,-76.511804
22513,37.750261,-76.509615
22517,37.75028,-76.578109
22523,37.792761,-76.60933
22524,38.118186,-76.680504
22526,38.271077,-77.17261
22528,37.713175,-76.409946
22530,37.90938,-76.293436
22544,38.271077,-77.17261
22545,38.508611,-77.542957
22547,38.271077,-77.17261
22552,38.009438,-77.225139
22555,38.417273,-77.460814
22558,38.121793,-76.79025
22565,38.137216,-77.518865
22570,37.947224,-76.615358
22577,38.067325,-76.550274
22579,37.802527,-76.363603
22581,38.121793,-76.79025
22604,39.167603,-78.168643
22622,39.2543,-78.066373
22626,38.983383,-78.403766
22638,39.236944,-78.288465
22649,39.004774,-78.247806
22721,38.428509,-78.267848
22739,38.505945,-77.59557
22748,38.372652,-78.380509
22803,38.45226,-78.865952
22833,38.528361,-78.855172
22848,38.384681,-78.891422
22905,38.040101,-78.485066
22906,38.040101,-78.485066
22907,38.040101,-78.485066
22909,38.024474,-78.448214
22910,38.040101,-78.485066
22924,38.001317,-78.727146
22945,38.065383,-78.595831
22953,38.428509,-78.267848
22954,37.78907,-79.012459
22965,38.330132,-78.475018
22987,38.179859,-78.618912
23001,37.28822,-76.426013
23003,37.432335,-76.601616
23014,37.733844,-77.888082
23017,37.418242,-76.508402
23018,37.418242,-76.508402
23031,37.598391,-76.447551
23054,37.733844,-77.888082
23058,37.531296,-77.416103
23064,37.410286,-76.294103
23067,37.825208,-77.989878
23090,37.235892,-76.445567
23101,37.553314,-77.892964
23105,37.345032,-77.944868
23107,37.28641,-76.404783
23115,37.836374,-76.913844
23125,37.343785,-76.287792
23127,37.310451,-76.746769
23131,37.312159,-76.518831
23154,37.418242,-76.508402
23155,37.418242,-76.508402
23162,37.772187,-77.45264
23170,37.940788,-77.996956
23178,37.400387,-76.452896
23183,37.363201,-76.532492
23184,37.322121,-76.53185
23186,37.310451,-76.746769
23187,37.310451,-76.746769
23190,37.482039,-76.636154
23191,37.418242,-76.508402
23218,37.524246,-77.493157
23232,37.520187,-77.408359
23240,37.524246,-77.493157
23241,37.524246,-77.493157
23242,37.531296,-77.416103
23249,37.524246,-77.493157
23255,37.531296,-77.416103
23260,37.524246,-77.493157
23261,37.524246,-77.493157
23266,37.567896,-77.528308
23269,37.524246,-77.493157
23270,37.524246,-77.493157
23272,37.524246,-77.493157
23273,37.524246,-77.493157
23274,37.524246,-77.493157
23275,37.524246,-77.493157
23276,37.524246,-77.493157
23278,37.524246,-77.493157
23279,37.524246,-77.493157
23280,37.637622,-77.46836
23282,37.524246,-77.493157
23285,37.524246,-77.493157
23286,37.524246,-77.493157
23288,37.531296,-77.416103
23289,37.531296,-77.416103
23290,37.524246,-77.493157
23291,37.524246,-77.493157
23292,37.524246,-77.493157
23293,37.524246,-77.493157
23295,37.5803,-77.486661
23297,37.389721,-77.561266
23313,37.201937,-75.952409
23326,36.777015,-76.239417
23327,36.7085,-76.278531
23328,36.7085,-76.278531
23341,37.577292,-75.864607
23345,37.738248,-75.701449
23396,37.923682,-75.555142
23397,36.898915,-76.687745
23399,37.916218,-75.616754
23404,37.677193,-75.672604
23412,37.790415,-75.60347
23419,37.307411,-75.926877
23424,36.996881,-76.564516
23429,37.271104,-75.953608
23431,36.898915,-76.687745
23439,36.746101,-76.665251
23443,37.188217,-75.969003
23450,36.844004,-76.12036
23458,36.847388,-76.15581
23463,36.795669,-76.012628
23465,36.851243,-76.169215
23466,36.795669,-76.012628
23467,36.795669,-76.012628
23468,36.843948,-76.142407
23471,36.795669,-76.012628
23479,36.795669,-76.012628
23482,37.273986,-75.86913
23483,37.943726,-75.502306
23501,36.895911,-76.208521
23506,36.931166,-76.23972
23512,36.931166,-76.23972
23514,36.931166,-76.23972
23515,36.931166,-76.23972
23519,36.931166,-76.23972
23520,36.931166,-76.23972
23521,36.913144,-76.147157
23529,36.931166,-76.23972
23530,36.931166,-76.23972
23541,36.931166,-76.23972
23609,37.195924,-76.524805
23612,37.195924,-76.524805
23628,37.195924,-76.524805
23630,37.072658,-76.38992
23631,37.072658,-76.38992
23653,37.072658,-76.38992
23670,37.072658,-76.38992
23694,37.223152,-76.55901
23705,36.868553,-76.355165
23804,37.204765,-77.392784
23806,37.204765,-77.392784
23822,37.072361,-77.647495
23873,36.80878,-77.954397
23939,37.377196,-78.80648
23941,36.948129,-78.248333
24001,37.274175,-79.95786
24002,37.274175,-79.95786
24003,37.274175,-79.95786
24004,37.274175,-79.95786
24005,37.274175,-79.95786
24006,37.274175,-79.95786
24007,37.274175,-79.95786
24008,37.274175,-79.95786
24009,37.274175,-79.95786
24010,37.274175,-79.95786
24023,37.210663,-80.406172
24024,37.274175,-79.95786
24025,37.274175,-79.95786
24026,37.274175,-79.95786
24027,37.274175,-79.95786
24028,37.274175,-79.95786
24029,37.274175,-79.95786
24030,37.274175,-79.95786
24031,37.274175,-79.95786
24032,37.274175,-79.95786
24033,37.274175,-79.95786
24034,37.274175,-79.95786
24035,37.274175,-79.95786
24036,37.274175,-79.95786
24037,37.274175,-79.95786
24038,37.274175,-79.95786
24040,37.274175,-79.95786
24042,37.271687,-79.939228
24043,37.269168,-79.939905
24044,37.274175,-79.95786
24045,37.268618,-79.940655
24048,37.274175,-79.95786
24050,37.555083,-79.786151
24062,37.174227,-80.395698
24063,37.174227,-80.395698
24068,37.154804,-80.418396
24094,37.385257,-80.590627
24111,37.174227,-80.395698
24113,36.679571,-79.865168
24114,36.679571,-79.865168
24115,36.679571,-79.865168
24126,37.069206,-80.689067
24130,37.555083,-79.786151
24143,37.122583,-80.562913
24146,37.006912,-79.913875
24155,37.288384,-80.067062
24156,37.288384,-80.067062
24157,37.288384,-80.067062
24177,36.724064,-80.35806
24178,37.310494,-79.789799
24203,36.761613,-81.968712
24209,36.761613,-81.968712
24212,36.690942,-81.970764
24215,36.923445,-82.796445
24218,36.743491,-83.22336
24285,36.950943,-82.786715
24289,37.130943,-82.344881
24373,36.826371,-81.549231
24379,36.682782,-81.257795
24402,38.159275,-79.062858
24407,38.179715,-79.141332
24438,37.555083,-79.786151
24463,38.179715,-79.141332
24468,38.385967,-79.559157
24505,37.400944,-79.178506
24506,37.381692,-79.161046
24512,37.242503,-79.109789
24513,37.245798,-79.133546
24514,37.400944,-79.178506
24533,37.537969,-78.946324
24535,36.611317,-78.945519
24543,36.592679,-79.410983
24544,36.592679,-79.410983
24576,37.245798,-79.133546
24585,36.801515,-78.883933
24608,37.13549,-81.563406
24618,37.287992,-82.027408
24619,37.13549,-81.563406
24624,37.287992,-82.027408
24627,37.287992,-82.027408
24628,37.287992,-82.027408
24640,37.13549,-81.563406
24647,37.287992,-82.027408
24658,37.287992,-82.027408
24732,37.416395,-81.105803
24751,37.416395,-81.105803
24820,37.375246,-81.653889
24821,37.38297,-81.634292
24824,37.375246,-81.653889
24825,37.375246,-81.653889
24829,37.375246,-81.653889
24832,37.375246,-81.653889
24841,37.405828,-81.576548
24842,37.375246,-81.653889
24852,37.414357,-81.431783
24856,37.375246,-81.653889
24859,37.603344,-81.53998
24877,37.375246,-81.653889
24883,37.375246,-81.653889
24889,37.375246,-81.653889
24896,37.603344,-81.53998
24897,37.375246,-81.653889
24899,37.375246,-81.653889
24902,37.774666,-80.461492
24917,37.975595,-80.426874
24919,37.674782,-80.890043
24936,37.975595,-80.426874
24942,37.552029,-80.539672
24950,37.975595,-80.426874
24958,37.975595,-80.426874
24961,37.975595,-80.426874
25004,37.784459,-81.118491
25010,37.997105,-81.71704
25018,38.465777,-81.050662
25026,38.490789,-81.392845
25046,38.731737,-81.314633
25079,38.495072,-81.398422
25095,38.752312,-81.997278
25122,38.296818,-81.554655
25147,38.296818,-81.554655
25150,38.465777,-81.050662
25182,38.296818,-81.554655
25250,38.752312,-81.997278
25256,38.731737,-81.314633
25258,38.913649,-80.831256
25279,38.824924,-81.70665
25281,38.731737,-81.314633
25283,38.465777,-81.050662
25317,38.335647,-81.613794
25321,38.296818,-81.554655
25322,38.534661,-81.56035
25323,38.296818,-81.554655
25324,38.296818,-81.554655
25325,38.296818,-81.554655
25326,38.296818,-81.554655
25327,38.296818,-81.554655
25328,38.296818,-81.554655
25329,38.296818,-81.554655
25330,38.296818,-81.554655
25331,38.296818,-81.554655
25332,38.296818,-81.554655
25333,38.296818,-81.554655
25334,38.296818,-81.554655
25335,38.296818,-81.554655
25336,38.296818,-81.554655
25337,38.296818,-81.554655
25338,38.296818,-81.554655
25339,38.296818,-81.554655
25350,38.296818,-81.554655
25356,38.296818,-81.554655
25357,38.296818,-81.554655
25358,38.296818,-81.554655
25360,38.296818,-81.554655
25361,38.296818,-81.554655
25362,38.296818,-81.554655
25364,38.296818,-81.554655
25365,38.296818,-81.554655
25375,38.296818,-81.554655
25389,38.354041,-81.639389
25392,38.296818,-81.554655
25396,38.296818,-81.554655
25402,39.461663,-78.011472
25410,39.315914,-77.877223
25423,39.315914,-77.877223
25429,39.349586,-77.878957
25440,39.442661,-78.02628
25441,39.315914,-77.877223
25519,38.132114,-82.418277
25562,38.343176,-82.490494
25569,38.475369,-81.880455
25572,38.187456,-81.901236
25614,37.833204,-81.902401
25623,37.743063,-82.10801
25636,37.821927,-82.006203
25645,37.833204,-81.902401
25665,37.721351,-82.30835
25682,37.6224,-82.008561
25686,37.743063,-82.10801
25687,37.743063,-82.10801
25691,37.743063,-82.10801
25694,37.743063,-82.10801
25697,37.743063,-82.10801
25706,38.413384,-82.277401
25707,38.413384,-82.277401
25708,38.413384,-82.277401
25709,38.132114,-82.418277
25710,38.413384,-82.277401
25711,38.413384,-82.277401
25712,38.413384,-82.277401
25713,38.413384,-82.277401
25714,38.413384,-82.277401
25715,38.413384,-82.277401
25716,38.413384,-82.277401
25717,38.413384,-82.277401
25718,38.413384,-82.277401
25719,38.413384,-82.277401
25720,38.413384,-82.277401
25721,38.413384,-82.277401
25722,38.413384,-82.277401
25723,38.413384,-82.277401
25724,38.413384,-82.277401
25725,38.413384,-82.277401
25726,38.413384,-82.277401
25727,38.413384,-82.277401
25728,38.413384,-82.277401
25729,38.413384,-82.277401
25770,38.413384,-82.277401
25771,38.413384,-82.277401
25772,38.413384,-82.277401
25773,38.413384,-82.277401
25774,38.413384,-82.277401
25775,38.413384,-82.277401
25776,38.413384,-82.277401
25777,38.413384,-82.277401
25778,38.413384,-82.277401
25779,38.413384,-82.277401
25802,37.748935,-81.224458
25816,37.735161,-81.136328
25833,38.041293,-81.064784
25847,37.713406,-81.178779
25856,37.647885,-81.190628
25859,38.041293,-81.064784
25860,37.748935,-81.224458
25906,37.837573,-81.128631
25912,38.041293,-81.064784
25914,38.041293,-81.064784
25919,37.800481,-81.180561
25926,37.787252,-81.195122
25927,37.748935,-81.224458
25931,38.041293,-81.064784
25934,37.848955,-81.093678
25961,37.975595,-80.426874
25965,37.648541,-80.877395
25967,37.975595,-80.426874
25988,37.648541,-80.877395
26102,39.218276,-81.497865
26103,39.236427,-81.540501
26106,39.218276,-81.497865
26120,39.218276,-81.497865
26121,39.218276,-81.497865
26135,39.450612,-80.870081
26173,38.95192,-81.709496
26186,39.575518,-80.666712
26219,38.899314,-80.226855
26229,38.899314,-80.226855
26302,39.267736,-80.307718
26306,39.285204,-80.385344
26328,39.270846,-80.719742
26332,39.285204,-80.385344
26334,39.125078,-80.017982
26350,38.913649,-80.831256
26375,39.279818,-80.575379
26407,39.198501,-81.068913
26434,39.450612,-80.870081
26461,39.285204,-80.385344
26502,39.625302,-79.967184
26503,39.636606,-79.895639
26504,39.578512,-80.093007
26507,39.680786,-79.836473
26522,39.578512,-80.093007
26527,39.578512,-80.093007
26529,39.651628,-80.159737
26531,39.605344,-79.895832
26533,39.578512,-80.093007
26535,39.458091,-79.688154
26555,39.514343,-80.218538
26561,39.575518,-80.666712
26566,39.514343,-80.218538
26578,39.446631,-80.176171
26589,39.6572,-80.366185
26612,38.620506,-80.586148
26618,38.706017,-80.736884
26634,38.913649,-80.831256
26639,38.574978,-80.799944
26641,38.706017,-80.736884
26674,38.20125,-81.185153
26675,38.318389,-80.834152
26734,39.070601,-79.233536
26824,39.314071,-78.659428
27010,36.182975,-80.338662
27031,36.399366,-80.70809
27049,36.551332,-80.655786
27094,36.027482,-80.20728
27098,36.027482,-80.20728
27099,36.027482,-80.20728
27102,36.032304,-80.396168
27108,36.027482,-80.20728
27111,36.027482,-80.20728
27113,36.027482,-80.20728
27114,36.027482,-80.20728
27115,36.027482,-80.20728
27116,36.027482,-80.20728
27117,36.027482,-80.20728
27120,36.027482,-80.20728
27130,36.027482,-80.20728
27150,36.027482,-80.20728
27151,36.027482,-80.20728
27152,36.027482,-80.20728
27155,36.027482,-80.20728
27156,36.027482,-80.20728
27157,36.027482,-80.20728
27198,36.027482,-80.20728
27199,36.027482,-80.20728
27204,35.788286,-79.720556
27216,36.047523,-79.479743
27220,36.046677,-79.389631
27228,35.783476,-79.129791
27230,35.802758,-79.879711
27237,35.467567,-79.165314
27261,36.080707,-80.0244
27264,36.080707,-80.0244
27285,36.027482,-80.20728
27289,36.392135,-79.773094
27293,35.882943,-80.275963
27294,35.882943,-80.275963
27321,36.347568,-79.680318
27322,36.392135,-79.773094
27323,36.392135,-79.773094
27331,35.372577,-79.276577
27359,36.021389,-79.357399
27361,35.882943,-80.275963
27373,35.882943,-80.275963
27375,36.392135,-79.773094
27402,36.106711,-79.791901
27404,36.080707,-80.0244
27413,36.080707,-80.0244
27415,36.080707,-80.0244
27416,36.080707,-80.0244
27417,36.080707,-80.0244
27419,36.080707,-80.0244
27420,36.112987,-79.775913
27425,36.080707,-80.0244
27427,36.080707,-80.0244
27429,36.080707,-80.0244
27435,36.080707,-80.0244
27438,36.080707,-80.0244
27480,36.080707,-80.0244
27495,36.080707,-80.0244
27498,36.080707,-80.0244
27499,36.080707,-80.0244
27512,35.808387,-78.839488
27515,36.05251,-79.107692
27532,35.372045,-78.052422
27543,35.429849,-78.882395
27552,35.413579,-78.979964
27564,36.101529,-78.713346
27586,36.37367,-78.110931
27588,35.973108,-78.450754
27602,35.758667,-78.671089
27611,35.797692,-78.625265
27619,35.851463,-78.63141
27620,35.797692,-78.625265
27621,35.797692,-78.625265
27622,35.797692,-78.625265
27623,35.797692,-78.625265
27624,35.797692,-78.625265
27625,35.797692,-78.625265
27626,35.797692,-78.625265
27627,35.797692,-78.625265
27628,35.797692,-78.625265
27629,35.817497,-78.552388
27634,35.797692,-78.625265
27635,35.797692,-78.625265
27636,35.797692,-78.625265
27640,35.797692,-78.625265
27650,35.797692,-78.625265
27656,35.797692,-78.625265
27658,35.797692,-78.625265
27661,35.797692,-78.625265
27668,35.797692,-78.625265
27675,35.797692,-78.625265
27676,35.797692,-78.625265
27690,35.797692,-78.625265
27698,35.797692,-78.625265
27699,35.797692,-78.625265
27702,36.051155,-78.857651
27706,35.997043,-78.94223
27710,36.051155,-78.857651
27711,36.051155,-78.857651
27715,36.051155,-78.857651
27717,36.051155,-78.857651
27722,36.051155,-78.857651
27802,35.935563,-77.78077
27811,35.584685,-77.513357
27833,35.580444,-77.392609
27835,35.588523,-77.353092
27836,35.580444,-77.392609
27838,36.356129,-77.483072
27854,36.363144,-77.386748
27867,36.356129,-77.483072
27868,36.054832,-77.911635
27887,36.235198,-77.502602
27894,35.715778,-77.904283
27895,35.719923,-77.926691
27906,36.285388,-76.213284
27907,36.285026,-76.255312
27930,36.198539,-76.373908
28002,35.264179,-80.108188
28010,35.719228,-80.89909
28026,35.346285,-80.541088
28038,35.196998,-81.538645
28053,35.275073,-81.213369
28055,35.284018,-81.189693
28070,35.462187,-80.898668
28082,35.346285,-80.541088
28093,35.484822,-81.239543
28106,35.26002,-80.804151
28111,35.011204,-80.558743
28123,35.529792,-80.947028
28126,35.276794,-80.716495
28130,35.26002,-80.804151
28145,35.682683,-80.477116
28151,35.233125,-81.574711
28201,35.26002,-80.804151
28218,35.26002,-80.804151
28219,35.26002,-80.804151
28220,35.26002,-80.804151
28221,35.26002,-80.804151
28222,35.26002,-80.804151
28224,35.26002,-80.804151
28225,35.26002,-80.804151
28228,35.26002,-80.804151
28229,35.26002,-80.804151
28230,35.26002,-80.804151
28231,35.26002,-80.804151
28232,35.26002,-80.804151
28233,35.489411,-80.825368
28234,35.26002,-80.804151
28235,35.26002,-80.804151
28236,35.26002,-80.804151
28237,35.26002,-80.804151
28240,35.26002,-80.804151
28241,35.26002,-80.804151
28242,35.26002,-80.804151
28243,35.26002,-80.804151
28246,35.227542,-80.842543
28247,35.065595,-80.851149
28250,35.26002,-80.804151
28253,35.26002,-80.804151
28254,35.26002,-80.804151
28255,35.26002,-80.804151
28256,35.26002,-80.804151
28258,35.26002,-80.804151
28260,35.26002,-80.804151
28261,35.26002,-80.804151
28265,35.26002,-80.804151
28266,35.284459,-80.858155
28271,35.054293,-80.770509
28272,35.26002,-80.804151
28275,35.26002,-80.804151
28281,35.26002,-80.804151
28283,35.26002,-80.804151
28284,35.26002,-80.804151
28285,35.26002,-80.804151
28286,35.26002,-80.804151
28287,35.26002,-80.804151
28288,35.26002,-80.804151
28289,35.26002,-80.804151
28290,35.26002,-80.804151
28296,35.225242,-80.845843
28297,35.26002,-80.804151
28299,35.26002,-80.804151
28302,35.034307,-78.908828
28309,35.039726,-78.842868
28319,34.595364,-79.197058
28329,34.994005,-78.277669
28335,35.350774,-78.625362
28353,34.781768,-79.482423
28361,35.02363,-79.246841
28370,35.216222,-79.452352
28380,34.994152,-79.767341
28388,35.280335,-79.432734
28402,34.340518,-77.901408
28404,33.926255,-78.07127
28406,34.088079,-77.852599
28407,34.088079,-77.852599
28408,34.212707,-77.792177
28410,34.088079,-77.852599
28446,34.83661,-78.348111
28459,33.933388,-78.412864
28471,34.613953,-78.03154
28502,35.288558,-77.662614
28503,35.319066,-77.595034
28522,35.005079,-77.523102
28541,34.692056,-77.391199
28545,34.692056,-77.391199
28561,35.103736,-77.07585
28563,35.110855,-77.06336
28564,35.110855,-77.06336
28583,35.156145,-76.632264
28603,35.679876,-81.287181
28608,36.221334,-81.713416
28633,35.937564,-81.539847
28647,35.779182,-81.675545
28656,36.238438,-81.045963
28661,35.99726,-81.562609
28674,36.216247,-81.207166
28680,35.750657,-81.695292
28687,35.529792,-80.947028
28688,35.529792,-80.947028
28691,36.209158,-81.778871
28699,35.831037,-81.00762
28724,35.295403,-82.388325
28727,35.322276,-82.503226
28728,35.498797,-82.708024
28737,35.738725,-82.059494
28738,35.468264,-83.002841
28744,35.117299,-83.295244
28750,35.236179,-82.236198
28760,35.381677,-82.481257
28765,35.921862,-82.110672
28776,35.483482,-82.520707
28784,35.217377,-82.417819
28793,35.292714,-82.503611
28802,35.623732,-82.667132
28810,35.620335,-82.528558
28813,35.50042,-82.502644
28814,35.664752,-82.492664
28815,35.620335,-82.528558
28816,35.620335,-82.528558
28903,35.094379,-84.035916
29002,34.126535,-81.234811
29041,33.688373,-80.208109
29071,33.925183,-81.248345
